Season,Player,Position,Age,Team,TeamID,Years of Service,GP,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,PER,TS%,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP,Wins,Losses,Salary,Injured,Injury_Periods,Total_Days_Injured,Injury_Risk,Salary Cap,Luxury Tax,1st Apron,BAE,Standard /Non-Taxpayer,Taxpayer,Team Room /Under Cap,Salary_Cap_Inflated,2nd Apron
2018-19,Richaun Holmes,Forward,25.00,PHX,1610612756.00,3.00,70.00,4.00,1184.00,222.00,365.00,0.61,0.00,0.00,,222.00,365.00,0.61,0.61,128.00,175.00,0.73,115.00,216.00,331.00,60.00,42.00,79.00,52.00,194.00,572.00,20.70,0.65,10.60,20.50,15.50,7.90,1.70,5.60,10.50,17.90,3.10,1.10,4.30,0.17,0.10,0.50,0.60,0.80,19.00,63.00,1600520.00,True,2018-12-31 - 2019-01-02; 2019-01-20 - 2019-01-27; 2019-03-18 - 2019-03-21; 2019-03-30 - 2019-04-01,14.00,Moderate Risk,101869000.00,123733000.00,129817000.00,3382000.00,8641000.00,5337000.00,4449000.00,118724178.12,
2018-19,Ricky Rubio,Guard,28.00,UTA,1610612762.00,9.00,68.00,67.00,1899.00,295.00,730.00,0.40,79.00,254.00,0.31,216.00,476.00,0.45,0.46,195.00,228.00,0.86,33.00,210.00,243.00,416.00,91.00,10.00,180.00,180.00,864.00,14.00,0.52,1.90,11.80,6.90,32.10,2.30,0.40,17.80,22.70,0.90,2.80,3.70,0.10,-1.00,0.80,-0.20,0.90,50.00,32.00,14800000.00,True,2018-12-29 - 2019-01-01; 2019-01-08 - 2019-01-21; 2019-02-28 - 2019-03-02; 2019-03-08 - 2019-03-13; 2019-04-03 - 2019-04-05; 2019-04-07 - 2019-04-14,32.00,High Risk,101869000.00,123733000.00,129817000.00,3382000.00,8641000.00,5337000.00,4449000.00,118724178.12,
2018-19,Robert Covington,Forward,28.00,PHI,1610612750.00,5.00,13.00,13.00,440.00,50.00,117.00,0.43,30.00,77.00,0.39,20.00,40.00,0.50,0.56,17.00,23.00,0.74,7.00,60.00,67.00,14.00,24.00,23.00,22.00,45.00,147.00,13.30,0.58,2.50,14.60,8.50,5.20,2.90,3.20,10.50,15.60,0.90,1.60,2.50,0.10,-0.50,2.10,1.60,1.10,36.00,46.00,10464092.00,True,2018-11-10 - 2018-11-14; 2018-12-08 - 2018-12-10; 2019-01-02 - 2021-01-30,765.00,High Risk,101869000.00,123733000.00,129817000.00,3382000.00,8641000.00,5337000.00,4449000.00,118724178.12,
2018-19,Robin Lopez,Center,31.00,CHI,1610612741.00,10.00,74.00,36.00,1606.00,304.00,535.00,0.57,7.00,31.00,0.23,297.00,504.00,0.59,0.57,89.00,123.00,0.72,140.00,146.00,286.00,89.00,11.00,78.00,96.00,124.00,704.00,15.90,0.60,9.40,10.00,9.70,8.80,0.30,4.20,14.00,18.60,2.00,0.70,2.70,0.08,-0.60,-1.40,-1.90,0.00,22.00,60.00,14357750.00,False,,0.00,Low Risk,101869000.00,123733000.00,129817000.00,3382000.00,8641000.00,5337000.00,4449000.00,118724178.12,
2018-19,Rodions Kurucs,Forward,21.00,BKN,1610612751.00,0.00,63.00,46.00,1294.00,202.00,449.00,0.45,58.00,184.00,0.32,144.00,265.00,0.54,0.51,72.00,92.00,0.78,56.00,190.00,246.00,52.00,41.00,25.00,77.00,146.00,534.00,11.00,0.55,4.60,15.40,10.00,6.00,1.50,1.50,13.60,18.40,0.10,1.50,1.60,0.06,-2.90,0.30,-2.60,-0.20,42.00,40.00,1690000.00,True,2018-10-24 - 2018-11-02; 2018-11-23 - 2018-11-28,14.00,Moderate Risk,101869000.00,123733000.00,129817000.00,3382000.00,8641000.00,5337000.00,4449000.00,118724178.12,
2018-19,Rodney Hood,Guard-Forward,26.00,CLE,1610612757.00,4.00,45.00,45.00,1234.00,194.00,454.00,0.43,55.00,152.00,0.36,139.00,302.00,0.46,0.49,104.00,114.00,0.91,18.00,94.00,112.00,92.00,38.00,5.00,36.00,101.00,547.00,12.30,0.55,1.40,7.90,4.60,10.00,1.50,0.50,6.90,18.10,2.10,0.50,2.60,0.06,-1.20,-0.80,-2.00,0.00,53.00,29.00,3472887.00,True,2018-12-23 - 2018-12-26; 2019-01-08 - 2019-01-09; 2019-02-05 - 2019-02-07; 2019-03-12 - 2019-03-15,9.00,Low Risk,101869000.00,123733000.00,129817000.00,3382000.00,8641000.00,5337000.00,4449000.00,118724178.12,
2018-19,Rodney McGruder,Guard,27.00,MIA,1610612746.00,2.00,66.00,45.00,1550.00,186.00,461.00,0.40,79.00,225.00,0.35,107.00,236.00,0.45,0.49,52.00,72.00,0.72,60.00,178.00,238.00,112.00,36.00,12.00,64.00,115.00,503.00,9.40,0.51,4.10,12.20,8.20,10.30,1.10,0.70,11.50,15.40,0.40,1.60,1.90,0.06,-2.20,-0.10,-2.30,-0.10,48.00,34.00,1544951.00,True,2018-12-23 - 2018-12-26; 2019-03-18 - 2019-04-03,19.00,Moderate Risk,101869000.00,123733000.00,129817000.00,3382000.00,8641000.00,5337000.00,4449000.00,118724178.12,
2018-19,Ron Baker,Guard,26.00,NYK,0.00,2.00,11.00,0.00,107.00,4.00,16.00,0.25,1.00,9.00,0.11,3.00,7.00,0.43,0.28,5.00,6.00,0.83,1.00,6.00,7.00,13.00,5.00,0.00,3.00,16.00,14.00,2.50,0.31,0.70,7.10,3.80,12.80,1.90,0.60,18.10,7.80,-0.20,0.10,-0.10,-0.03,-7.70,0.70,-7.00,-0.20,,,4697823.00,False,,0.00,Low Risk,101869000.00,123733000.00,129817000.00,3382000.00,8641000.00,5337000.00,4449000.00,118724178.12,
2018-19,Rondae Hollis-Jefferson,Forward,24.00,BKN,1610612751.00,3.00,59.00,21.00,1234.00,200.00,487.00,0.41,9.00,49.00,0.18,191.00,438.00,0.44,0.42,118.00,183.00,0.64,83.00,227.00,310.00,96.00,44.00,27.00,68.00,107.00,527.00,12.50,0.46,7.10,19.20,13.20,11.70,1.70,1.70,10.70,21.60,-0.50,1.70,1.20,0.05,-3.00,0.40,-2.60,-0.20,42.00,40.00,2470356.00,False,,0.00,Low Risk,101869000.00,123733000.00,129817000.00,3382000.00,8641000.00,5337000.00,4449000.00,118724178.12,
2018-19,Royce O'Neale,Forward,26.00,UTA,1610612762.00,1.00,82.00,16.00,1671.00,163.00,343.00,0.48,68.00,176.00,0.39,95.00,167.00,0.57,0.57,32.00,42.00,0.76,22.00,263.00,285.00,124.00,54.00,24.00,70.00,172.00,426.00,9.00,0.59,1.50,16.70,9.20,10.00,1.50,1.10,16.20,11.00,0.70,2.50,3.30,0.09,-2.60,2.10,-0.50,0.60,50.00,32.00,1378242.00,False,,0.00,Low Risk,101869000.00,123733000.00,129817000.00,3382000.00,8641000.00,5337000.00,4449000.00,118724178.12,
2018-19,Rudy Gay,Forward-Guard,32.00,SAS,1610612759.00,12.00,69.00,51.00,1842.00,376.00,746.00,0.50,74.00,184.00,0.40,302.00,562.00,0.54,0.55,120.00,147.00,0.82,63.00,407.00,470.00,182.00,54.00,34.00,114.00,159.00,946.00,17.50,0.58,3.80,23.90,13.90,14.70,1.40,1.60,12.30,22.10,2.20,2.20,4.40,0.12,0.80,0.60,1.40,1.60,48.00,34.00,10087200.00,True,2019-01-07 - 2019-01-10; 2019-01-12 - 2019-01-14; 2019-03-10 - 2019-03-15,10.00,Moderate Risk,101869000.00,123733000.00,129817000.00,3382000.00,8641000.00,5337000.00,4449000.00,118724178.12,
2018-19,Rudy Gobert,Center,27.00,UTA,1610612762.00,5.00,81.00,80.00,2577.00,476.00,712.00,0.67,0.00,0.00,,476.00,712.00,0.67,0.67,332.00,522.00,0.64,309.00,732.00,1041.00,161.00,66.00,187.00,130.00,231.00,1284.00,24.60,0.68,13.20,30.20,21.90,9.60,1.20,5.80,12.10,17.80,8.70,5.70,14.40,0.27,3.00,2.50,5.40,4.80,50.00,32.00,23491573.00,True,2019-04-10 - 2019-04-14,4.00,Low Risk,101869000.00,123733000.00,129817000.00,3382000.00,8641000.00,5337000.00,4449000.00,118724178.12,
2018-19,Russell Westbrook,Guard,30.00,OKC,1610612760.00,10.00,73.00,73.00,2629.00,630.00,1473.00,0.43,119.00,411.00,0.29,511.00,1062.00,0.48,0.47,296.00,451.00,0.66,109.00,698.00,807.00,784.00,142.00,33.00,325.00,245.00,1675.00,21.10,0.50,4.10,28.30,15.80,46.50,2.50,1.10,16.30,30.90,1.80,5.00,6.80,0.12,2.80,2.40,5.20,4.70,49.00,33.00,35665000.00,False,,0.00,Low Risk,101869000.00,123733000.00,129817000.00,3382000.00,8641000.00,5337000.00,4449000.00,118724178.12,
2018-19,Ryan Anderson,Forward,31.00,PHX,1610612748.00,10.00,15.00,8.00,278.00,19.00,60.00,0.32,7.00,34.00,0.21,12.00,26.00,0.46,0.38,11.00,14.00,0.79,14.00,31.00,45.00,17.00,3.00,1.00,12.00,23.00,56.00,4.60,0.41,6.10,12.50,9.20,7.80,0.60,0.30,15.50,12.00,-0.30,0.00,-0.20,-0.04,-4.50,-1.90,-6.40,-0.40,39.00,43.00,20421546.00,False,,0.00,Low Risk,101869000.00,123733000.00,129817000.00,3382000.00,8641000.00,5337000.00,4449000.00,118724178.12,
2018-19,Ryan Arcidiacono,Guard,25.00,CHI,1610612741.00,1.00,81.00,32.00,1961.00,187.00,418.00,0.45,81.00,217.00,0.37,106.00,201.00,0.53,0.54,89.00,102.00,0.87,27.00,192.00,219.00,269.00,65.00,4.00,63.00,171.00,544.00,11.60,0.59,1.50,10.80,6.10,18.90,1.60,0.20,12.00,11.70,2.80,0.90,3.70,0.09,-2.00,0.10,-1.90,0.10,22.00,60.00,1349383.00,False,,0.00,Low Risk,101869000.00,123733000.00,129817000.00,3382000.00,8641000.00,5337000.00,4449000.00,118724178.12,
2018-19,Ryan Broekhoff,Guard-Forward,28.00,DAL,1610612742.00,0.00,42.00,0.00,454.00,57.00,126.00,0.45,38.00,93.00,0.41,19.00,33.00,0.58,0.60,15.00,19.00,0.79,8.00,55.00,63.00,22.00,6.00,4.00,16.00,35.00,167.00,10.70,0.62,1.90,12.90,7.40,7.20,0.60,0.80,10.60,14.30,0.50,0.30,0.80,0.09,-0.50,-0.50,-1.00,0.10,33.00,49.00,838464.00,False,,0.00,Low Risk,101869000.00,123733000.00,129817000.00,3382000.00,8641000.00,5337000.00,4449000.00,118724178.12,
2018-19,Salah Mejri,Center,33.00,DAL,1610612742.00,3.00,36.00,4.00,399.00,55.00,112.00,0.49,11.00,34.00,0.32,44.00,78.00,0.56,0.54,20.00,32.00,0.62,36.00,95.00,131.00,35.00,10.00,26.00,21.00,55.00,141.00,16.10,0.56,9.70,25.30,17.60,13.20,1.20,5.50,14.30,15.80,0.50,0.60,1.10,0.14,-1.10,1.90,0.80,0.30,33.00,49.00,2098196.00,True,2018-12-05 - 2018-12-08; 2019-01-07 - 2019-01-09; 2019-01-21 - 2019-01-22; 2019-02-10 - 2019-02-13; 2019-03-23 - 2019-03-26,12.00,Moderate Risk,101869000.00,123733000.00,129817000.00,3382000.00,8641000.00,5337000.00,4449000.00,118724178.12,
2018-19,Sam Dekker,Forward,25.00,CLE,1610612764.00,3.00,9.00,5.00,169.00,22.00,48.00,0.46,5.00,13.00,0.38,17.00,35.00,0.49,0.51,8.00,10.00,0.80,9.00,24.00,33.00,9.00,11.00,0.00,5.00,13.00,57.00,13.30,0.52,7.20,13.50,10.20,8.30,2.30,0.70,8.00,16.20,0.60,0.50,1.00,0.06,-1.00,-0.70,-1.80,0.10,32.00,50.00,2760094.00,True,2018-11-07 - 2018-11-28; 2018-11-30 - 2018-12-10,31.00,High Risk,101869000.00,123733000.00,129817000.00,3382000.00,8641000.00,5337000.00,4449000.00,118724178.12,
2018-19,Semi Ojeleye,Forward,24.00,BOS,1610612738.00,1.00,56.00,3.00,594.00,67.00,158.00,0.42,28.00,89.00,0.31,39.00,69.00,0.57,0.51,24.00,39.00,0.62,24.00,62.00,86.00,23.00,10.00,4.00,19.00,43.00,186.00,8.50,0.53,4.30,11.20,7.70,5.10,0.80,0.60,9.80,14.10,0.20,0.50,0.70,0.05,-2.80,-1.20,-4.00,-0.30,49.00,33.00,1378242.00,False,,0.00,Low Risk,101869000.00,123733000.00,129817000.00,3382000.00,8641000.00,5337000.00,4449000.00,118724178.12,
2018-19,Serge Ibaka,Forward,29.00,TOR,1610612761.00,10.00,74.00,51.00,2010.00,464.00,877.00,0.53,49.00,169.00,0.29,415.00,708.00,0.59,0.56,135.00,177.00,0.76,156.00,445.00,601.00,99.00,29.00,103.00,114.00,211.00,1112.00,18.70,0.58,8.60,23.20,16.10,7.70,0.70,4.30,10.70,22.90,2.80,3.30,6.10,0.15,0.20,0.10,0.20,1.20,58.00,24.00,21666667.00,False,,0.00,Low Risk,101869000.00,123733000.00,129817000.00,3382000.00,8641000.00,5337000.00,4449000.00,118724178.12,
2018-19,Seth Curry,Guard,28.00,POR,1610612757.00,5.00,74.00,2.00,1399.00,212.00,465.00,0.46,113.00,251.00,0.45,99.00,214.00,0.46,0.58,44.00,52.00,0.85,27.00,93.00,120.00,66.00,36.00,12.00,61.00,97.00,581.00,11.40,0.60,2.10,6.90,4.60,6.50,1.20,0.70,11.10,16.60,1.50,0.90,2.40,0.08,-0.40,-0.70,-1.00,0.30,53.00,29.00,2795000.00,True,2018-11-16 - 2018-11-23,7.00,Low Risk,101869000.00,123733000.00,129817000.00,3382000.00,8641000.00,5337000.00,4449000.00,118724178.12,
2018-19,Shabazz Napier,Guard,27.00,BKN,1610612751.00,4.00,56.00,2.00,983.00,169.00,435.00,0.39,76.00,228.00,0.33,93.00,207.00,0.45,0.48,115.00,138.00,0.83,18.00,82.00,100.00,143.00,41.00,16.00,66.00,67.00,529.00,15.30,0.53,1.90,8.70,5.30,22.20,2.00,1.30,11.70,24.00,1.00,1.00,2.00,0.10,0.90,0.60,1.50,0.90,42.00,40.00,1942422.00,True,2018-10-17 - 2018-10-24; 2019-03-16 - 2019-03-17; 2019-03-19 - 2019-03-22,11.00,Moderate Risk,101869000.00,123733000.00,129817000.00,3382000.00,8641000.00,5337000.00,4449000.00,118724178.12,
2018-19,Shai Gilgeous-Alexander,Guard,20.00,LAC,1610612746.00,0.00,82.00,73.00,2174.00,341.00,716.00,0.48,51.00,139.00,0.37,290.00,577.00,0.50,0.51,156.00,195.00,0.80,57.00,175.00,232.00,270.00,96.00,45.00,141.00,175.00,889.00,13.40,0.55,2.90,8.30,5.70,17.80,2.10,1.60,15.00,18.30,1.50,1.90,3.30,0.07,-0.90,0.40,-0.50,0.80,48.00,34.00,3375360.00,False,,0.00,Low Risk,101869000.00,123733000.00,129817000.00,3382000.00,8641000.00,5337000.00,4449000.00,118724178.12,
2018-19,Shake Milton,Guard-Forward,22.00,PHI,1610612755.00,0.00,20.00,0.00,268.00,34.00,87.00,0.39,14.00,44.00,0.32,20.00,43.00,0.47,0.47,5.00,7.00,0.71,9.00,26.00,35.00,18.00,8.00,8.00,6.00,29.00,87.00,9.30,0.48,3.70,10.00,6.90,9.20,1.40,2.30,6.20,15.00,0.10,0.30,0.30,0.06,-2.60,-0.60,-3.20,-0.10,51.00,31.00,77250.00,True,2018-10-23 - 2018-11-12; 2018-11-14 - 2018-11-21; 2018-11-28 - 2018-11-30; 2018-12-05 - 2018-12-10; 2019-01-15 - 2019-01-26; 2019-01-29 - 2019-02-02; 2019-02-05 - 2019-11-12,329.00,High Risk,101869000.00,123733000.00,129817000.00,3382000.00,8641000.00,5337000.00,4449000.00,118724178.12,
2018-19,Shaquille Harrison,Guard,25.00,CHI,1610612741.00,1.00,73.00,11.00,1430.00,184.00,426.00,0.43,24.00,89.00,0.27,160.00,337.00,0.47,0.46,82.00,123.00,0.67,33.00,189.00,222.00,139.00,89.00,30.00,60.00,124.00,474.00,12.40,0.49,2.50,14.50,8.40,14.10,3.00,1.80,11.10,16.50,-0.10,1.60,1.40,0.05,-2.80,1.50,-1.30,0.20,22.00,60.00,1325531.00,False,,0.00,Low Risk,101869000.00,123733000.00,129817000.00,3382000.00,8641000.00,5337000.00,4449000.00,118724178.12,
2018-19,Shaun Livingston,Guard,33.00,GSW,1610612744.00,14.00,64.00,0.00,967.00,109.00,210.00,0.52,0.00,2.00,0.00,109.00,208.00,0.52,0.52,40.00,51.00,0.78,42.00,75.00,117.00,114.00,31.00,27.00,38.00,74.00,258.00,11.70,0.56,4.90,7.90,6.50,14.80,1.50,2.30,14.10,12.00,1.20,0.90,2.00,0.10,-1.70,0.70,-1.00,0.20,57.00,25.00,8307692.00,True,2018-10-21 - 2018-10-24; 2018-10-28 - 2018-11-12; 2018-12-14 - 2018-12-17; 2019-01-08 - 2019-01-11; 2019-02-13 - 2019-02-21; 2019-04-10 - 2019-04-12,34.00,High Risk,101869000.00,123733000.00,129817000.00,3382000.00,8641000.00,5337000.00,4449000.00,118724178.12,
2018-19,Shelvin Mack,Guard,29.00,MEM,1610612766.00,7.00,53.00,3.00,1204.00,161.00,389.00,0.41,46.00,128.00,0.36,115.00,261.00,0.44,0.47,53.00,75.00,0.71,18.00,84.00,102.00,182.00,45.00,4.00,62.00,81.00,421.00,10.40,0.49,1.60,7.90,4.70,22.60,1.90,0.30,13.00,18.10,-0.20,1.10,0.90,0.03,-2.70,-0.40,-3.00,-0.30,39.00,43.00,2512601.00,True,2019-03-15 - 2019-03-19,4.00,Low Risk,101869000.00,123733000.00,129817000.00,3382000.00,8641000.00,5337000.00,4449000.00,118724178.12,
2018-19,Sindarius Thornwell,Guard,24.00,LAC,1610612746.00,1.00,64.00,1.00,313.00,17.00,49.00,0.35,3.00,15.00,0.20,14.00,34.00,0.41,0.38,25.00,34.00,0.74,5.00,39.00,44.00,18.00,14.00,7.00,20.00,41.00,62.00,5.20,0.48,1.70,12.80,7.50,7.20,2.10,1.80,23.80,11.30,-0.30,0.30,0.00,0.00,-5.80,1.00,-4.70,-0.20,48.00,34.00,1378242.00,False,,0.00,Low Risk,101869000.00,123733000.00,129817000.00,3382000.00,8641000.00,5337000.00,4449000.00,118724178.12,
2018-19,Skal Labissiere,Forward-Center,23.00,SAC,1610612757.00,2.00,13.00,0.00,113.00,13.00,30.00,0.43,4.00,11.00,0.36,9.00,19.00,0.47,0.50,6.00,11.00,0.55,4.00,20.00,24.00,6.00,2.00,3.00,7.00,21.00,36.00,12.60,0.59,5.40,20.30,12.80,8.60,1.40,2.80,16.30,16.00,0.10,0.20,0.30,0.09,-2.90,-0.10,-3.00,0.00,53.00,29.00,1544951.00,True,2018-10-29 - 2018-10-30; 2018-11-07 - 2018-11-09; 2018-11-10 - 2018-11-12; 2018-11-24 - 2018-11-25; 2018-11-29 - 2018-12-17; 2019-01-10 - 2030-06-19,4202.00,High Risk,101869000.00,123733000.00,129817000.00,3382000.00,8641000.00,5337000.00,4449000.00,118724178.12,
2018-19,Solomon Hill,Forward,28.00,NOP,1610612740.00,5.00,44.00,15.00,879.00,68.00,178.00,0.38,32.00,101.00,0.32,36.00,77.00,0.47,0.47,23.00,32.00,0.72,34.00,99.00,133.00,55.00,23.00,10.00,31.00,80.00,191.00,6.80,0.50,4.10,11.50,7.80,7.60,1.20,0.90,13.90,10.40,0.10,0.40,0.50,0.03,-3.10,-0.40,-3.60,-0.30,33.00,49.00,12763467.00,False,,0.00,Low Risk,101869000.00,123733000.00,129817000.00,3382000.00,8641000.00,5337000.00,4449000.00,118724178.12,
2018-19,Spencer Dinwiddie,Guard,26.00,BKN,1610612751.00,4.00,68.00,4.00,1914.00,366.00,828.00,0.44,124.00,370.00,0.34,242.00,458.00,0.53,0.52,287.00,356.00,0.81,26.00,140.00,166.00,311.00,40.00,17.00,152.00,187.00,1143.00,16.30,0.58,1.40,7.60,4.60,25.60,1.00,0.70,13.40,24.90,3.50,1.40,4.80,0.12,1.40,-0.80,0.60,1.30,42.00,40.00,1656092.00,True,2019-01-28 - 2019-03-01,32.00,High Risk,101869000.00,123733000.00,129817000.00,3382000.00,8641000.00,5337000.00,4449000.00,118724178.12,
2018-19,Stanley Johnson,Forward-Guard,23.00,DET,1610612740.00,3.00,48.00,7.00,961.00,133.00,349.00,0.38,51.00,181.00,0.28,82.00,168.00,0.49,0.45,41.00,51.00,0.80,25.00,150.00,175.00,60.00,48.00,13.00,55.00,92.00,358.00,9.60,0.48,3.00,16.90,9.70,10.60,2.40,1.00,14.70,19.40,-1.10,1.60,0.50,0.02,-3.10,0.90,-2.20,0.00,33.00,49.00,3940401.00,True,2018-12-09 - 2018-12-12,3.00,Low Risk,101869000.00,123733000.00,129817000.00,3382000.00,8641000.00,5337000.00,4449000.00,118724178.12,
2018-19,Stephen Curry,Guard,31.00,GSW,1610612744.00,9.00,69.00,69.00,2331.00,632.00,1340.00,0.47,354.00,810.00,0.44,278.00,530.00,0.52,0.60,263.00,287.00,0.92,45.00,324.00,369.00,361.00,92.00,25.00,192.00,166.00,1881.00,24.40,0.64,2.20,14.20,8.40,24.20,1.90,0.90,11.60,30.40,7.20,2.50,9.70,0.20,7.10,-0.50,6.60,5.10,57.00,25.00,37457154.00,True,2018-11-10 - 2018-12-01; 2019-03-23 - 2019-03-24; 2019-04-10 - 2019-04-12,24.00,High Risk,101869000.00,123733000.00,129817000.00,3382000.00,8641000.00,5337000.00,4449000.00,118724178.12,
2018-19,Sterling Brown,Guard-Forward,24.00,MIL,1610612749.00,1.00,58.00,7.00,1034.00,145.00,312.00,0.46,53.00,147.00,0.36,92.00,165.00,0.56,0.55,29.00,42.00,0.69,29.00,155.00,184.00,84.00,25.00,8.00,46.00,88.00,372.00,10.90,0.56,3.00,14.40,9.00,10.70,1.10,0.70,12.20,15.20,0.70,1.40,2.10,0.10,-1.80,0.30,-1.50,0.10,60.00,22.00,1378242.00,True,2018-11-14 - 2018-11-16; 2019-02-25 - 2019-03-19,24.00,High Risk,101869000.00,123733000.00,129817000.00,3382000.00,8641000.00,5337000.00,4449000.00,118724178.12,
2018-19,Steven Adams,Center,25.00,OKC,1610612760.00,5.00,80.00,80.00,2669.00,481.00,809.00,0.59,0.00,2.00,0.00,481.00,807.00,0.60,0.59,146.00,292.00,0.50,391.00,369.00,760.00,124.00,117.00,76.00,135.00,204.00,1108.00,18.50,0.59,14.70,14.80,14.70,6.60,2.00,2.40,12.60,16.40,5.10,4.00,9.10,0.16,0.70,0.40,1.10,2.10,49.00,33.00,24157304.00,True,2018-10-28 - 2018-10-30,2.00,Low Risk,101869000.00,123733000.00,129817000.00,3382000.00,8641000.00,5337000.00,4449000.00,118724178.12,
2018-19,Taj Gibson,Forward,34.00,MIN,1610612750.00,9.00,70.00,57.00,1686.00,304.00,537.00,0.57,11.00,34.00,0.32,293.00,503.00,0.58,0.58,134.00,177.00,0.76,172.00,286.00,458.00,84.00,53.00,39.00,73.00,186.00,753.00,17.80,0.61,10.80,18.30,14.50,7.30,1.50,2.00,10.60,17.20,3.70,1.40,5.10,0.14,0.30,-0.40,-0.10,0.80,36.00,46.00,14000000.00,True,2019-04-03 - 2019-04-10,7.00,Low Risk,101869000.00,123733000.00,129817000.00,3382000.00,8641000.00,5337000.00,4449000.00,118724178.12,
2018-19,Taurean Prince,Forward,25.00,ATL,1610612737.00,2.00,55.00,47.00,1552.00,262.00,594.00,0.44,123.00,315.00,0.39,139.00,279.00,0.50,0.54,95.00,116.00,0.82,22.00,177.00,199.00,118.00,53.00,19.00,100.00,141.00,742.00,11.90,0.57,1.50,12.30,6.70,11.10,1.60,1.10,13.40,19.50,0.80,0.70,1.50,0.05,-1.00,-1.00,-2.00,0.00,29.00,53.00,2526840.00,True,2018-11-06 - 2018-11-07; 2018-11-17 - 2018-11-19; 2018-12-05 - 2019-01-13; 2019-03-29 - 2019-04-03,47.00,High Risk,101869000.00,123733000.00,129817000.00,3382000.00,8641000.00,5337000.00,4449000.00,118724178.12,
2018-19,Terrance Ferguson,Guard,21.00,OKC,1610612760.00,1.00,74.00,74.00,1931.00,185.00,431.00,0.43,106.00,290.00,0.37,79.00,141.00,0.56,0.55,37.00,51.00,0.73,33.00,108.00,141.00,72.00,40.00,16.00,47.00,231.00,513.00,6.40,0.57,1.70,6.00,3.80,4.80,1.00,0.70,9.40,10.60,1.20,1.60,2.80,0.07,-3.90,0.10,-3.80,-0.90,49.00,33.00,2118840.00,True,2018-11-23 - 2018-12-03; 2019-01-29 - 2019-02-01,13.00,Moderate Risk,101869000.00,123733000.00,129817000.00,3382000.00,8641000.00,5337000.00,4449000.00,118724178.12,
2018-19,Terrence Ross,Guard-Forward,28.00,ORL,1610612753.00,6.00,81.00,0.00,2150.00,440.00,1027.00,0.43,217.00,566.00,0.38,223.00,461.00,0.48,0.53,126.00,144.00,0.88,27.00,253.00,280.00,135.00,72.00,29.00,90.00,119.00,1223.00,15.40,0.56,1.30,12.80,7.00,9.90,1.60,1.10,7.60,23.90,1.70,2.60,4.30,0.10,1.10,-0.30,0.80,1.50,42.00,40.00,10500000.00,True,2019-03-05 - 2019-03-08,3.00,Low Risk,101869000.00,123733000.00,129817000.00,3382000.00,8641000.00,5337000.00,4449000.00,118724178.12,
2018-19,Terry Rozier,Guard,25.00,BOS,1610612738.00,3.00,79.00,14.00,1791.00,258.00,666.00,0.39,119.00,337.00,0.35,139.00,329.00,0.42,0.48,73.00,93.00,0.78,32.00,275.00,307.00,231.00,68.00,21.00,68.00,101.00,708.00,13.00,0.50,1.90,16.40,9.10,17.70,1.80,1.00,8.80,18.70,0.90,2.20,3.10,0.08,-0.70,0.50,-0.20,0.80,49.00,33.00,3050389.00,True,2019-02-13 - 2019-02-21; 2019-02-27 - 2019-03-01; 2019-03-14 - 2019-03-16,12.00,Moderate Risk,101869000.00,123733000.00,129817000.00,3382000.00,8641000.00,5337000.00,4449000.00,118724178.12,
2018-19,Thabo Sefolosha,Forward-Guard,35.00,UTA,1610612762.00,12.00,50.00,2.00,609.00,71.00,149.00,0.48,34.00,78.00,0.44,37.00,71.00,0.52,0.59,14.00,22.00,0.64,8.00,115.00,123.00,27.00,43.00,5.00,25.00,41.00,190.00,12.10,0.60,1.40,20.10,10.90,6.10,3.40,0.70,13.60,12.90,0.20,1.20,1.50,0.12,-1.60,3.10,1.50,0.50,50.00,32.00,5250000.00,True,2019-01-07 - 2019-02-09; 2019-03-16 - 2019-03-18,35.00,High Risk,101869000.00,123733000.00,129817000.00,3382000.00,8641000.00,5337000.00,4449000.00,118724178.12,
2018-19,Thaddeus Young,Forward,31.00,IND,1610612754.00,11.00,81.00,81.00,2489.00,443.00,841.00,0.53,51.00,146.00,0.35,392.00,695.00,0.56,0.56,87.00,135.00,0.64,192.00,331.00,523.00,204.00,123.00,36.00,123.00,194.00,1024.00,16.20,0.57,8.70,14.40,11.70,12.00,2.40,1.30,12.00,18.00,3.00,3.90,6.90,0.13,0.40,1.10,1.50,2.20,48.00,34.00,13764045.00,False,,0.00,Low Risk,101869000.00,123733000.00,129817000.00,3382000.00,8641000.00,5337000.00,4449000.00,118724178.12,
2018-19,Theo Pinson,Guard-Forward,23.00,BKN,1610612751.00,0.00,18.00,0.00,211.00,25.00,73.00,0.34,12.00,46.00,0.26,13.00,27.00,0.48,0.42,19.00,22.00,0.86,4.00,32.00,36.00,21.00,6.00,0.00,18.00,15.00,81.00,8.10,0.49,2.00,15.90,9.00,14.10,1.40,0.00,17.90,20.00,-0.20,0.20,0.00,0.00,-3.60,0.40,-3.20,-0.10,42.00,40.00,77250.00,False,,0.00,Low Risk,101869000.00,123733000.00,129817000.00,3382000.00,8641000.00,5337000.00,4449000.00,118724178.12,
